"Title:","mx1.buc.ro - Traffic - ae4 - LAG INFRASTRUCTURE BACKBONE BUD SRF0000001 | buc-bud"
"Vertical Label:","bits per second"
"Start Date:","2020-03-16 22:05:00"
"End Date:","2020-03-18 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","21165"
"Host ID:","203"
"Nth Percentile:","952086268.08","|95:bits:0:current:2|"
"Nth Percentile:","438405871.12","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-17 18:30:00","7.5066254547e+08","7.5066254547e+08","1.5442023421e+08","1.5442023421e+08"
"2020-03-17 18:35:00","8.8116253422e+08","8.8116253422e+08","6.6998729043e+07","6.6998729043e+07"
"2020-03-17 18:40:00","8.9110563086e+08","8.9110563086e+08","6.0524081825e+07","6.0524081825e+07"
"2020-03-17 18:45:00","8.3599170078e+08","8.3599170078e+08","6.0999763267e+07","6.0999763267e+07"
"2020-03-17 18:50:00","7.8139940758e+08","7.8139940758e+08","5.4100144264e+07","5.4100144264e+07"
"2020-03-17 18:55:00","6.7336087660e+08","6.7336087660e+08","4.2760475520e+07","4.2760475520e+07"
"2020-03-17 19:00:00","5.2829867605e+08","5.2829867605e+08","5.4539784206e+07","5.4539784206e+07"
"2020-03-17 19:05:00","7.0724578737e+08","7.0724578737e+08","7.6461386428e+07","7.6461386428e+07"
"2020-03-17 19:10:00","7.4416620002e+08","7.4416620002e+08","5.9324149479e+07","5.9324149479e+07"
"2020-03-17 19:15:00","7.0773713300e+08","7.0773713300e+08","7.4498076840e+07","7.4498076840e+07"
"2020-03-17 19:20:00","6.4750994829e+08","6.4750994829e+08","8.9174306573e+07","8.9174306573e+07"
"2020-03-17 19:25:00","6.4523847582e+08","6.4523847582e+08","5.4951775507e+07","5.4951775507e+07"
"2020-03-17 19:30:00","5.9330155393e+08","5.9330155393e+08","1.0269922388e+08","1.0269922388e+08"
"2020-03-17 19:35:00","6.2147616752e+08","6.2147616752e+08","6.3349016506e+07","6.3349016506e+07"
"2020-03-17 19:40:00","6.5206444075e+08","6.5206444075e+08","3.2573570938e+08","3.2573570938e+08"
"2020-03-17 19:45:00","6.9144798621e+08","6.9144798621e+08","4.0783436314e+08","4.0783436314e+08"
"2020-03-17 19:50:00","6.9025160285e+08","6.9025160285e+08","3.5539463496e+08","3.5539463496e+08"
"2020-03-17 19:55:00","6.9960878675e+08","6.9960878675e+08","4.2428461840e+08","4.2428461840e+08"
"2020-03-17 20:00:00","5.3646710237e+08","5.3646710237e+08","2.6118169167e+08","2.6118169167e+08"
"2020-03-17 20:05:00","4.6743837784e+08","4.6743837784e+08","3.0910357080e+08","3.0910357080e+08"
"2020-03-17 20:10:00","5.0044281809e+08","5.0044281809e+08","2.8704992081e+08","2.8704992081e+08"
"2020-03-17 20:15:00","5.9617398006e+08","5.9617398006e+08","2.4799300851e+08","2.4799300851e+08"
"2020-03-17 20:20:00","7.7243243610e+08","7.7243243610e+08","1.8002903780e+08","1.8002903780e+08"
"2020-03-17 20:25:00","8.7704629342e+08","8.7704629342e+08","8.9719124070e+07","8.9719124070e+07"
"2020-03-17 20:30:00","7.5347859685e+08","7.5347859685e+08","5.0660092649e+07","5.0660092649e+07"
"2020-03-17 20:35:00","7.6214156689e+08","7.6214156689e+08","5.1911608614e+07","5.1911608614e+07"
"2020-03-17 20:40:00","8.4087463012e+08","8.4087463012e+08","4.2141837257e+07","4.2141837257e+07"
"2020-03-17 20:45:00","7.3248069088e+08","7.3248069088e+08","1.0735178289e+08","1.0735178289e+08"
"2020-03-17 20:50:00","7.3496746122e+08","7.3496746122e+08","4.5984993070e+08","4.5984993070e+08"
"2020-03-17 20:55:00","7.5504249638e+08","7.5504249638e+08","2.0746007850e+08","2.0746007850e+08"
"2020-03-17 21:00:00","7.3481567069e+08","7.3481567069e+08","1.4194123672e+08","1.4194123672e+08"
"2020-03-17 21:05:00","6.5543467839e+08","6.5543467839e+08","4.1545160869e+08","4.1545160869e+08"
"2020-03-17 21:10:00","6.5799057328e+08","6.5799057328e+08","2.6351433392e+08","2.6351433392e+08"
"2020-03-17 21:15:00","7.1964629665e+08","7.1964629665e+08","8.1491588802e+07","8.1491588802e+07"
"2020-03-17 21:20:00","7.1496705420e+08","7.1496705420e+08","6.0951491125e+07","6.0951491125e+07"
"2020-03-17 21:25:00","6.1550868106e+08","6.1550868106e+08","6.0269952662e+07","6.0269952662e+07"
"2020-03-17 21:30:00","5.8393453914e+08","5.8393453914e+08","4.8454936291e+07","4.8454936291e+07"
"2020-03-17 21:35:00","6.4915011396e+08","6.4915011396e+08","3.4305706668e+07","3.4305706668e+07"
"2020-03-17 21:40:00","6.4263381080e+08","6.4263381080e+08","3.7813884592e+07","3.7813884592e+07"
"2020-03-17 21:45:00","5.7691826272e+08","5.7691826272e+08","1.2983676873e+08","1.2983676873e+08"
"2020-03-17 21:50:00","6.3706324790e+08","6.3706324790e+08","5.0458452112e+07","5.0458452112e+07"
"2020-03-17 21:55:00","6.2988752694e+08","6.2988752694e+08","2.0830228462e+08","2.0830228462e+08"
"2020-03-17 22:00:00","6.2691425661e+08","6.2691425661e+08","2.6491578138e+08","2.6491578138e+08"
"2020-03-17 22:05:00","4.7708792001e+08","4.7708792001e+08","1.3010578179e+08","1.3010578179e+08"
"2020-03-17 22:10:00","5.1621272958e+08","5.1621272958e+08","1.1991910254e+08","1.1991910254e+08"
"2020-03-17 22:15:00","4.5933433066e+08","4.5933433066e+08","9.9550180236e+07","9.9550180236e+07"
"2020-03-17 22:20:00","4.0549104325e+08","4.0549104325e+08","8.6236240886e+07","8.6236240886e+07"
"2020-03-17 22:25:00","3.3743468029e+08","3.3743468029e+08","8.8060363454e+07","8.8060363454e+07"
"2020-03-17 22:30:00","3.6558357902e+08","3.6558357902e+08","6.7257506543e+07","6.7257506543e+07"
"2020-03-17 22:35:00","3.4364674810e+08","3.4364674810e+08","8.5390848444e+07","8.5390848444e+07"
"2020-03-17 22:40:00","3.7685578292e+08","3.7685578292e+08","7.9952386120e+07","7.9952386120e+07"
"2020-03-17 22:45:00","3.8235231594e+08","3.8235231594e+08","7.9023363625e+07","7.9023363625e+07"
"2020-03-17 22:50:00","4.2242947226e+08","4.2242947226e+08","7.5730343109e+07","7.5730343109e+07"
"2020-03-17 22:55:00","5.0454290969e+08","5.0454290969e+08","5.7167884925e+07","5.7167884925e+07"
"2020-03-17 23:00:00","5.4206275819e+08","5.4206275819e+08","5.2437199951e+07","5.2437199951e+07"
"2020-03-17 23:05:00","6.1897143760e+08","6.1897143760e+08","5.4159202956e+07","5.4159202956e+07"
"2020-03-17 23:10:00","6.4542481815e+08","6.4542481815e+08","5.0668374083e+07","5.0668374083e+07"
"2020-03-17 23:15:00","8.2683296126e+08","8.2683296126e+08","4.9904039437e+07","4.9904039437e+07"
"2020-03-17 23:20:00","8.6551632362e+08","8.6551632362e+08","5.0163493713e+07","5.0163493713e+07"
"2020-03-17 23:25:00","6.9982738426e+08","6.9982738426e+08","7.2624803071e+07","7.2624803071e+07"
"2020-03-17 23:30:00","7.6622182046e+08","7.6622182046e+08","1.0856666379e+08","1.0856666379e+08"
"2020-03-17 23:35:00","1.2524969009e+09","1.2524969009e+09","6.0700907014e+07","6.0700907014e+07"
"2020-03-17 23:40:00","1.2594877573e+09","1.2594877573e+09","6.2751862224e+07","6.2751862224e+07"
"2020-03-17 23:45:00","1.1324455055e+09","1.1324455055e+09","5.0330243084e+07","5.0330243084e+07"
"2020-03-17 23:50:00","1.1057883767e+09","1.1057883767e+09","5.4492325420e+07","5.4492325420e+07"
"2020-03-17 23:55:00","1.0068796483e+09","1.0068796483e+09","4.8833298259e+07","4.8833298259e+07"
"2020-03-18 00:00:00","1.0559274998e+09","1.0559274998e+09","6.3954780207e+07","6.3954780207e+07"
