"Title:","mx1.poz.pl - Traffic - ae3 - LAG INFRASTRUCTURE BACKBONE SRF0000001 | poz-vie"
"Vertical Label:","bits per second"
"Start Date:","2020-03-16 22:05:00"
"End Date:","2020-03-18 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","47877"
"Host ID:","178"
"Nth Percentile:","1037778546.64","|95:bits:0:current:2|"
"Nth Percentile:","174389682.7","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-17 18:30:00","8.0071791483e+08","8.0071791483e+08","3.5972453471e+07","3.5972453471e+07"
"2020-03-17 18:35:00","8.7453460794e+08","8.7453460794e+08","6.1667622091e+08","6.1667622091e+08"
"2020-03-17 18:40:00","8.6778451215e+08","8.6778451215e+08","3.3649578637e+07","3.3649578637e+07"
"2020-03-17 18:45:00","9.0623925484e+08","9.0623925484e+08","3.2706388354e+07","3.2706388354e+07"
"2020-03-17 18:50:00","8.9152503560e+08","8.9152503560e+08","3.3072642629e+07","3.3072642629e+07"
"2020-03-17 18:55:00","7.9436510844e+08","7.9436510844e+08","3.4988800126e+07","3.4988800126e+07"
"2020-03-17 19:00:00","8.7940754027e+08","8.7940754027e+08","2.7966130873e+07","2.7966130873e+07"
"2020-03-17 19:05:00","7.8465814871e+08","7.8465814871e+08","3.5334003483e+07","3.5334003483e+07"
"2020-03-17 19:10:00","7.5323649980e+08","7.5323649980e+08","1.5019120141e+08","1.5019120141e+08"
"2020-03-17 19:15:00","1.3041083669e+09","1.3041083669e+09","6.8642265620e+07","6.8642265620e+07"
"2020-03-17 19:20:00","8.1423847047e+08","8.1423847047e+08","1.4448013690e+08","1.4448013690e+08"
"2020-03-17 19:25:00","7.1103354100e+08","7.1103354100e+08","6.1605734425e+07","6.1605734425e+07"
"2020-03-17 19:30:00","8.4961605202e+08","8.4961605202e+08","3.9404126673e+07","3.9404126673e+07"
"2020-03-17 19:35:00","8.3326504097e+08","8.3326504097e+08","2.8404677323e+07","2.8404677323e+07"
"2020-03-17 19:40:00","9.0940610348e+08","9.0940610348e+08","2.6148610725e+07","2.6148610725e+07"
"2020-03-17 19:45:00","8.1008454517e+08","8.1008454517e+08","2.6853303111e+07","2.6853303111e+07"
"2020-03-17 19:50:00","8.6168446462e+08","8.6168446462e+08","2.9360768643e+07","2.9360768643e+07"
"2020-03-17 19:55:00","8.7453398111e+08","8.7453398111e+08","2.8571166586e+07","2.8571166586e+07"
"2020-03-17 20:00:00","7.6635445504e+08","7.6635445504e+08","3.1428694829e+07","3.1428694829e+07"
"2020-03-17 20:05:00","8.0676003947e+08","8.0676003947e+08","1.1502181388e+08","1.1502181388e+08"
"2020-03-17 20:10:00","8.1288624165e+08","8.1288624165e+08","3.1301703395e+07","3.1301703395e+07"
"2020-03-17 20:15:00","7.9784402130e+08","7.9784402130e+08","3.2522630405e+07","3.2522630405e+07"
"2020-03-17 20:20:00","8.0252894627e+08","8.0252894627e+08","2.9436538609e+07","2.9436538609e+07"
"2020-03-17 20:25:00","7.6460214164e+08","7.6460214164e+08","9.9342135869e+07","9.9342135869e+07"
"2020-03-17 20:30:00","7.1938947401e+08","7.1938947401e+08","2.7110131795e+07","2.7110131795e+07"
"2020-03-17 20:35:00","7.5747425346e+08","7.5747425346e+08","2.7420394469e+07","2.7420394469e+07"
"2020-03-17 20:40:00","7.4376003784e+08","7.4376003784e+08","2.8449396257e+07","2.8449396257e+07"
"2020-03-17 20:45:00","8.0385908532e+08","8.0385908532e+08","3.0284856759e+07","3.0284856759e+07"
"2020-03-17 20:50:00","6.7630788087e+08","6.7630788087e+08","3.2719906270e+07","3.2719906270e+07"
"2020-03-17 20:55:00","6.9098332033e+08","6.9098332033e+08","3.6599509404e+07","3.6599509404e+07"
"2020-03-17 21:00:00","6.8713190469e+08","6.8713190469e+08","3.2539853835e+07","3.2539853835e+07"
"2020-03-17 21:05:00","7.2963519215e+08","7.2963519215e+08","2.4438530144e+07","2.4438530144e+07"
"2020-03-17 21:10:00","7.0573245197e+08","7.0573245197e+08","2.8281381126e+07","2.8281381126e+07"
"2020-03-17 21:15:00","7.6017520466e+08","7.6017520466e+08","3.1433028426e+07","3.1433028426e+07"
"2020-03-17 21:20:00","7.3218950712e+08","7.3218950712e+08","2.8674672580e+07","2.8674672580e+07"
"2020-03-17 21:25:00","8.7278412354e+08","8.7278412354e+08","2.5991020394e+07","2.5991020394e+07"
"2020-03-17 21:30:00","9.4671536549e+08","9.4671536549e+08","3.1517003809e+07","3.1517003809e+07"
"2020-03-17 21:35:00","1.0044375359e+09","1.0044375359e+09","4.0845237789e+07","4.0845237789e+07"
"2020-03-17 21:40:00","7.3286894498e+08","7.3286894498e+08","2.5868861030e+07","2.5868861030e+07"
"2020-03-17 21:45:00","6.7429309834e+08","6.7429309834e+08","1.1111803658e+08","1.1111803658e+08"
"2020-03-17 21:50:00","6.9780400624e+08","6.9780400624e+08","2.9246339625e+07","2.9246339625e+07"
"2020-03-17 21:55:00","6.9812924668e+08","6.9812924668e+08","6.4984524998e+07","6.4984524998e+07"
"2020-03-17 22:00:00","7.4242511532e+08","7.4242511532e+08","2.8395608096e+07","2.8395608096e+07"
"2020-03-17 22:05:00","7.2667224848e+08","7.2667224848e+08","2.5689173174e+07","2.5689173174e+07"
"2020-03-17 22:10:00","5.8804081988e+08","5.8804081988e+08","2.3468645290e+07","2.3468645290e+07"
"2020-03-17 22:15:00","5.2311096073e+08","5.2311096073e+08","2.0308556464e+07","2.0308556464e+07"
"2020-03-17 22:20:00","4.8471006888e+08","4.8471006888e+08","1.7689327820e+07","1.7689327820e+07"
"2020-03-17 22:25:00","5.1534446205e+08","5.1534446205e+08","1.8427538314e+07","1.8427538314e+07"
"2020-03-17 22:30:00","5.0392753532e+08","5.0392753532e+08","1.7003241581e+07","1.7003241581e+07"
"2020-03-17 22:35:00","6.1759043876e+08","6.1759043876e+08","1.6846177024e+07","1.6846177024e+07"
"2020-03-17 22:40:00","4.2366204526e+08","4.2366204526e+08","1.4655685045e+07","1.4655685045e+07"
"2020-03-17 22:45:00","3.9164969242e+08","3.9164969242e+08","1.8372824956e+07","1.8372824956e+07"
"2020-03-17 22:50:00","4.8154592331e+08","4.8154592331e+08","2.8380848451e+07","2.8380848451e+07"
"2020-03-17 22:55:00","4.0606297883e+08","4.0606297883e+08","2.3791012211e+07","2.3791012211e+07"
"2020-03-17 23:00:00","3.8352154366e+08","3.8352154366e+08","1.6749468116e+07","1.6749468116e+07"
"2020-03-17 23:05:00","4.0058013757e+08","4.0058013757e+08","1.7438968271e+08","1.7438968271e+08"
"2020-03-17 23:10:00","4.1516785651e+08","4.1516785651e+08","1.7458335372e+07","1.7458335372e+07"
"2020-03-17 23:15:00","3.2972923397e+08","3.2972923397e+08","1.4032035867e+07","1.4032035867e+07"
"2020-03-17 23:20:00","3.9033744143e+08","3.9033744143e+08","1.3381805422e+07","1.3381805422e+07"
"2020-03-17 23:25:00","3.9733037292e+08","3.9733037292e+08","4.2476276466e+07","4.2476276466e+07"
"2020-03-17 23:30:00","3.4949786729e+08","3.4949786729e+08","4.4463919014e+07","4.4463919014e+07"
"2020-03-17 23:35:00","3.1174534712e+08","3.1174534712e+08","2.7892124037e+07","2.7892124037e+07"
"2020-03-17 23:40:00","3.1255565472e+08","3.1255565472e+08","1.0856643337e+07","1.0856643337e+07"
"2020-03-17 23:45:00","2.8822871513e+08","2.8822871513e+08","1.0020295583e+07","1.0020295583e+07"
"2020-03-17 23:50:00","2.9729229693e+08","2.9729229693e+08","1.1693254807e+07","1.1693254807e+07"
"2020-03-17 23:55:00","8.5943965828e+08","8.5943965828e+08","1.3191494973e+07","1.3191494973e+07"
"2020-03-18 00:00:00","3.4181978976e+08","3.4181978976e+08","1.5115185670e+07","1.5115185670e+07"
