"Title:","mx1.dub2.ie - Traffic - ae1 - LAG INFRASTRUCTURE BACKBONE DUB SRF9929995 | dub-dub"
"Vertical Label:","bits per second"
"Start Date:","2020-03-16 22:05:00"
"End Date:","2020-03-18 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","47799"
"Host ID:","225"
"Nth Percentile:","221059307.71","|95:bits:0:current:2|"
"Nth Percentile:","182737304.5","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-17 18:30:00","1.0853356001e+08","1.0853356001e+08","4.6721411061e+07","4.6721411061e+07"
"2020-03-17 18:35:00","1.0360038917e+08","1.0360038917e+08","9.1707741374e+07","9.1707741374e+07"
"2020-03-17 18:40:00","1.0631090163e+08","1.0631090163e+08","5.7161513839e+07","5.7161513839e+07"
"2020-03-17 18:45:00","1.1163213428e+08","1.1163213428e+08","2.6684520617e+07","2.6684520617e+07"
"2020-03-17 18:50:00","1.3532304489e+08","1.3532304489e+08","6.5661729387e+07","6.5661729387e+07"
"2020-03-17 18:55:00","1.1878703426e+08","1.1878703426e+08","2.6931726986e+07","2.6931726986e+07"
"2020-03-17 19:00:00","1.0473758473e+08","1.0473758473e+08","5.1677439038e+07","5.1677439038e+07"
"2020-03-17 19:05:00","1.0310618283e+08","1.0310618283e+08","5.9040307015e+07","5.9040307015e+07"
"2020-03-17 19:10:00","9.7009326752e+07","9.7009326752e+07","6.0868084849e+07","6.0868084849e+07"
"2020-03-17 19:15:00","9.5169299516e+07","9.5169299516e+07","6.5201582108e+07","6.5201582108e+07"
"2020-03-17 19:20:00","1.0963117877e+08","1.0963117877e+08","4.1722183323e+07","4.1722183323e+07"
"2020-03-17 19:25:00","9.7094977536e+07","9.7094977536e+07","5.2638059777e+07","5.2638059777e+07"
"2020-03-17 19:30:00","1.2808817736e+08","1.2808817736e+08","4.6801847514e+07","4.6801847514e+07"
"2020-03-17 19:35:00","1.2413967836e+08","1.2413967836e+08","4.5327596641e+07","4.5327596641e+07"
"2020-03-17 19:40:00","1.2311036557e+08","1.2311036557e+08","6.3210827756e+07","6.3210827756e+07"
"2020-03-17 19:45:00","1.1472442491e+08","1.1472442491e+08","6.8347160767e+07","6.8347160767e+07"
"2020-03-17 19:50:00","1.0465388387e+08","1.0465388387e+08","5.3875480632e+07","5.3875480632e+07"
"2020-03-17 19:55:00","8.0879119848e+07","8.0879119848e+07","1.0478614996e+08","1.0478614996e+08"
"2020-03-17 20:00:00","1.0226205922e+08","1.0226205922e+08","5.7901081896e+07","5.7901081896e+07"
"2020-03-17 20:05:00","9.7990455004e+07","9.7990455004e+07","7.2679391694e+07","7.2679391694e+07"
"2020-03-17 20:10:00","8.8548863250e+07","8.8548863250e+07","5.5844492726e+07","5.5844492726e+07"
"2020-03-17 20:15:00","8.8052271321e+07","8.8052271321e+07","4.8187809385e+07","4.8187809385e+07"
"2020-03-17 20:20:00","8.4220029852e+07","8.4220029852e+07","4.8783648447e+07","4.8783648447e+07"
"2020-03-17 20:25:00","9.1238202323e+07","9.1238202323e+07","3.5190368604e+07","3.5190368604e+07"
"2020-03-17 20:30:00","8.4052467047e+07","8.4052467047e+07","2.7546847370e+07","2.7546847370e+07"
"2020-03-17 20:35:00","8.2549507498e+07","8.2549507498e+07","4.2953740807e+07","4.2953740807e+07"
"2020-03-17 20:40:00","7.9036749081e+07","7.9036749081e+07","3.7642573231e+07","3.7642573231e+07"
"2020-03-17 20:45:00","7.4701013995e+07","7.4701013995e+07","1.1595198572e+08","1.1595198572e+08"
"2020-03-17 20:50:00","6.9620781400e+07","6.9620781400e+07","5.1822731226e+07","5.1822731226e+07"
"2020-03-17 20:55:00","6.9757056238e+07","6.9757056238e+07","3.9154369558e+07","3.9154369558e+07"
"2020-03-17 21:00:00","6.5647425288e+07","6.5647425288e+07","3.4689659274e+07","3.4689659274e+07"
"2020-03-17 21:05:00","6.8550777051e+07","6.8550777051e+07","4.1857791810e+07","4.1857791810e+07"
"2020-03-17 21:10:00","7.3272970937e+07","7.3272970937e+07","3.5017638394e+07","3.5017638394e+07"
"2020-03-17 21:15:00","8.3053626736e+07","8.3053626736e+07","5.4911504769e+07","5.4911504769e+07"
"2020-03-17 21:20:00","6.8227261456e+07","6.8227261456e+07","9.5703899328e+07","9.5703899328e+07"
"2020-03-17 21:25:00","6.3588158180e+07","6.3588158180e+07","4.0989319906e+07","4.0989319906e+07"
"2020-03-17 21:30:00","6.1170958295e+07","6.1170958295e+07","2.6045717988e+07","2.6045717988e+07"
"2020-03-17 21:35:00","6.4513721792e+07","6.4513721792e+07","3.6841613112e+07","3.6841613112e+07"
"2020-03-17 21:40:00","7.3069828499e+07","7.3069828499e+07","2.3807771980e+07","2.3807771980e+07"
"2020-03-17 21:45:00","6.8720973319e+07","6.8720973319e+07","2.3536435509e+07","2.3536435509e+07"
"2020-03-17 21:50:00","7.0492793667e+07","7.0492793667e+07","3.6932870453e+07","3.6932870453e+07"
"2020-03-17 21:55:00","7.3394125169e+07","7.3394125169e+07","3.3398146983e+07","3.3398146983e+07"
"2020-03-17 22:00:00","8.4303451830e+07","8.4303451830e+07","9.8201412590e+07","9.8201412590e+07"
"2020-03-17 22:05:00","9.2843076108e+07","9.2843076108e+07","4.5017843903e+07","4.5017843903e+07"
"2020-03-17 22:10:00","8.1736241873e+07","8.1736241873e+07","3.3107229072e+07","3.3107229072e+07"
"2020-03-17 22:15:00","9.0125312395e+07","9.0125312395e+07","2.8866823352e+07","2.8866823352e+07"
"2020-03-17 22:20:00","9.6799759148e+07","9.6799759148e+07","2.0832124106e+07","2.0832124106e+07"
"2020-03-17 22:25:00","1.0405182348e+08","1.0405182348e+08","3.7179561781e+07","3.7179561781e+07"
"2020-03-17 22:30:00","1.0570599231e+08","1.0570599231e+08","3.5744615381e+07","3.5744615381e+07"
"2020-03-17 22:35:00","1.0707468738e+08","1.0707468738e+08","2.9622353933e+07","2.9622353933e+07"
"2020-03-17 22:40:00","1.0863441221e+08","1.0863441221e+08","2.7777929352e+07","2.7777929352e+07"
"2020-03-17 22:45:00","1.0562405477e+08","1.0562405477e+08","2.8712675767e+07","2.8712675767e+07"
"2020-03-17 22:50:00","1.1659919492e+08","1.1659919492e+08","2.9904616914e+07","2.9904616914e+07"
"2020-03-17 22:55:00","1.0926771057e+08","1.0926771057e+08","3.7406626519e+07","3.7406626519e+07"
"2020-03-17 23:00:00","1.3004313586e+08","1.3004313586e+08","3.1611347368e+07","3.1611347368e+07"
"2020-03-17 23:05:00","1.3551928932e+08","1.3551928932e+08","4.7335675542e+07","4.7335675542e+07"
"2020-03-17 23:10:00","1.0317620598e+08","1.0317620598e+08","4.3315336376e+07","4.3315336376e+07"
"2020-03-17 23:15:00","1.0085971842e+08","1.0085971842e+08","6.4421724622e+07","6.4421724622e+07"
"2020-03-17 23:20:00","1.0094374204e+08","1.0094374204e+08","4.6553851783e+07","4.6553851783e+07"
"2020-03-17 23:25:00","9.1355339059e+07","9.1355339059e+07","3.8523725142e+07","3.8523725142e+07"
"2020-03-17 23:30:00","8.5429827598e+07","8.5429827598e+07","5.5582460584e+07","5.5582460584e+07"
"2020-03-17 23:35:00","7.0722378813e+07","7.0722378813e+07","4.8523402640e+07","4.8523402640e+07"
"2020-03-17 23:40:00","7.8565782848e+07","7.8565782848e+07","4.3810864156e+07","4.3810864156e+07"
"2020-03-17 23:45:00","8.0592239631e+07","8.0592239631e+07","2.9116571158e+07","2.9116571158e+07"
"2020-03-17 23:50:00","7.9709680525e+07","7.9709680525e+07","5.8661595057e+07","5.8661595057e+07"
"2020-03-17 23:55:00","9.1583182238e+07","9.1583182238e+07","1.0443197190e+08","1.0443197190e+08"
"2020-03-18 00:00:00","1.3451412100e+08","1.3451412100e+08","3.4708245899e+07","3.4708245899e+07"
