"Title:","mx1.fra.de - Traffic - ae2 - LAG INFRASTRUCTURE BACKBONE GEN SRF0000001 | FRA-GEN | Coriant G30 300G"
"Vertical Label:","bits per second"
"Start Date:","2020-03-16 22:05:00"
"End Date:","2020-03-18 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","48189"
"Host ID:","167"
"Nth Percentile:","62317885037.6","|95:bits:0:current:2|"
"Nth Percentile:","62772338032","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-17 18:30:00","4.6241268153e+10","4.6241268153e+10","4.3271861050e+10","4.3271861050e+10"
"2020-03-17 18:35:00","4.2028439768e+10","4.2028439768e+10","3.7650620747e+10","3.7650620747e+10"
"2020-03-17 18:40:00","3.7174861063e+10","3.7174861063e+10","3.9082255996e+10","3.9082255996e+10"
"2020-03-17 18:45:00","4.1992220487e+10","4.1992220487e+10","3.7436109223e+10","3.7436109223e+10"
"2020-03-17 18:50:00","3.4033447152e+10","3.4033447152e+10","3.9859419038e+10","3.9859419038e+10"
"2020-03-17 18:55:00","3.0359751959e+10","3.0359751959e+10","4.3165270290e+10","4.3165270290e+10"
"2020-03-17 19:00:00","3.7530328637e+10","3.7530328637e+10","4.0049753123e+10","4.0049753123e+10"
"2020-03-17 19:05:00","5.9018534872e+10","5.9018534872e+10","4.0106105281e+10","4.0106105281e+10"
"2020-03-17 19:10:00","6.1211988155e+10","6.1211988155e+10","4.1240669400e+10","4.1240669400e+10"
"2020-03-17 19:15:00","5.2109757891e+10","5.2109757891e+10","4.8100805000e+10","4.8100805000e+10"
"2020-03-17 19:20:00","5.6468536367e+10","5.6468536367e+10","5.1342424625e+10","5.1342424625e+10"
"2020-03-17 19:25:00","4.5567760013e+10","4.5567760013e+10","4.5856187905e+10","4.5856187905e+10"
"2020-03-17 19:30:00","7.7339220318e+10","7.7339220318e+10","5.1915084838e+10","5.1915084838e+10"
"2020-03-17 19:35:00","4.3240043386e+10","4.3240043386e+10","4.6166742841e+10","4.6166742841e+10"
"2020-03-17 19:40:00","3.6904903330e+10","3.6904903330e+10","4.7109871378e+10","4.7109871378e+10"
"2020-03-17 19:45:00","3.9398247819e+10","3.9398247819e+10","5.2245407891e+10","5.2245407891e+10"
"2020-03-17 19:50:00","3.8402357686e+10","3.8402357686e+10","5.7520159888e+10","5.7520159888e+10"
"2020-03-17 19:55:00","3.9265521526e+10","3.9265521526e+10","5.1705708634e+10","5.1705708634e+10"
"2020-03-17 20:00:00","3.8194982233e+10","3.8194982233e+10","4.9954377099e+10","4.9954377099e+10"
"2020-03-17 20:05:00","3.9092808770e+10","3.9092808770e+10","4.7997681984e+10","4.7997681984e+10"
"2020-03-17 20:10:00","3.8268791548e+10","3.8268791548e+10","4.7925155705e+10","4.7925155705e+10"
"2020-03-17 20:15:00","3.9281846357e+10","3.9281846357e+10","5.9580411703e+10","5.9580411703e+10"
"2020-03-17 20:20:00","3.7796771819e+10","3.7796771819e+10","5.5531909233e+10","5.5531909233e+10"
"2020-03-17 20:25:00","3.7664266692e+10","3.7664266692e+10","5.3212874210e+10","5.3212874210e+10"
"2020-03-17 20:30:00","4.1626112612e+10","4.1626112612e+10","5.7681665913e+10","5.7681665913e+10"
"2020-03-17 20:35:00","4.5509175317e+10","4.5509175317e+10","4.1736097048e+10","4.1736097048e+10"
"2020-03-17 20:40:00","4.3512029008e+10","4.3512029008e+10","4.4278113716e+10","4.4278113716e+10"
"2020-03-17 20:45:00","4.2480613121e+10","4.2480613121e+10","5.1471148420e+10","5.1471148420e+10"
"2020-03-17 20:50:00","4.7120094724e+10","4.7120094724e+10","5.0896667553e+10","5.0896667553e+10"
"2020-03-17 20:55:00","4.7074297602e+10","4.7074297602e+10","5.3313041567e+10","5.3313041567e+10"
"2020-03-17 21:00:00","4.0676685284e+10","4.0676685284e+10","5.7595054551e+10","5.7595054551e+10"
"2020-03-17 21:05:00","3.8433538171e+10","3.8433538171e+10","5.8229310918e+10","5.8229310918e+10"
"2020-03-17 21:10:00","3.9568564797e+10","3.9568564797e+10","5.8750289315e+10","5.8750289315e+10"
"2020-03-17 21:15:00","3.6186488068e+10","3.6186488068e+10","6.2772338032e+10","6.2772338032e+10"
"2020-03-17 21:20:00","3.7151121823e+10","3.7151121823e+10","6.9381729170e+10","6.9381729170e+10"
"2020-03-17 21:25:00","4.1072239427e+10","4.1072239427e+10","6.5511010862e+10","6.5511010862e+10"
"2020-03-17 21:30:00","3.7760102318e+10","3.7760102318e+10","5.9000740997e+10","5.9000740997e+10"
"2020-03-17 21:35:00","3.6194800660e+10","3.6194800660e+10","5.8812281714e+10","5.8812281714e+10"
"2020-03-17 21:40:00","3.4797418608e+10","3.4797418608e+10","5.1817930807e+10","5.1817930807e+10"
"2020-03-17 21:45:00","3.3474340225e+10","3.3474340225e+10","5.2002811856e+10","5.2002811856e+10"
"2020-03-17 21:50:00","3.3408637514e+10","3.3408637514e+10","5.4181426294e+10","5.4181426294e+10"
"2020-03-17 21:55:00","3.3125481636e+10","3.3125481636e+10","4.6276553768e+10","4.6276553768e+10"
"2020-03-17 22:00:00","3.1025330371e+10","3.1025330371e+10","5.1246537368e+10","5.1246537368e+10"
"2020-03-17 22:05:00","3.5536104308e+10","3.5536104308e+10","4.9838387135e+10","4.9838387135e+10"
"2020-03-17 22:10:00","3.2892876983e+10","3.2892876983e+10","5.2030541279e+10","5.2030541279e+10"
"2020-03-17 22:15:00","3.0735631160e+10","3.0735631160e+10","4.9412446159e+10","4.9412446159e+10"
"2020-03-17 22:20:00","3.3154978862e+10","3.3154978862e+10","5.3845165253e+10","5.3845165253e+10"
"2020-03-17 22:25:00","3.0942797417e+10","3.0942797417e+10","4.7664971960e+10","4.7664971960e+10"
"2020-03-17 22:30:00","3.6605045531e+10","3.6605045531e+10","4.7031187907e+10","4.7031187907e+10"
"2020-03-17 22:35:00","3.2768986707e+10","3.2768986707e+10","4.5853120796e+10","4.5853120796e+10"
"2020-03-17 22:40:00","3.6399282376e+10","3.6399282376e+10","4.6770432595e+10","4.6770432595e+10"
"2020-03-17 22:45:00","3.4099470043e+10","3.4099470043e+10","4.8873674519e+10","4.8873674519e+10"
"2020-03-17 22:50:00","4.3608424155e+10","4.3608424155e+10","4.8032238718e+10","4.8032238718e+10"
"2020-03-17 22:55:00","4.7151340326e+10","4.7151340326e+10","4.8990417114e+10","4.8990417114e+10"
"2020-03-17 23:00:00","4.5378066742e+10","4.5378066742e+10","4.6353693249e+10","4.6353693249e+10"
"2020-03-17 23:05:00","4.4900169103e+10","4.4900169103e+10","4.6548871347e+10","4.6548871347e+10"
"2020-03-17 23:10:00","4.5566937282e+10","4.5566937282e+10","4.4425558210e+10","4.4425558210e+10"
"2020-03-17 23:15:00","4.3037894760e+10","4.3037894760e+10","4.1744442057e+10","4.1744442057e+10"
"2020-03-17 23:20:00","4.2711373517e+10","4.2711373517e+10","4.4589419057e+10","4.4589419057e+10"
"2020-03-17 23:25:00","4.2636198829e+10","4.2636198829e+10","4.1598988353e+10","4.1598988353e+10"
"2020-03-17 23:30:00","4.3422615682e+10","4.3422615682e+10","4.5466124044e+10","4.5466124044e+10"
"2020-03-17 23:35:00","4.5976606237e+10","4.5976606237e+10","4.2598223670e+10","4.2598223670e+10"
"2020-03-17 23:40:00","5.2452637480e+10","5.2452637480e+10","4.7551748794e+10","4.7551748794e+10"
"2020-03-17 23:45:00","5.2606959491e+10","5.2606959491e+10","4.4179483535e+10","4.4179483535e+10"
"2020-03-17 23:50:00","5.4896084180e+10","5.4896084180e+10","4.3604120114e+10","4.3604120114e+10"
"2020-03-17 23:55:00","5.2387068861e+10","5.2387068861e+10","4.1612312690e+10","4.1612312690e+10"
"2020-03-18 00:00:00","5.2415501590e+10","5.2415501590e+10","4.3959211337e+10","4.3959211337e+10"
